,incident_name,incident_is_final,incident_date_last_update,incident_date_created,incident_administrative_unit,incident_administrative_unit_url,incident_county,incident_location,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,incident_longitude,incident_latitude,incident_type,incident_id,incident_url,incident_date_extinguished,incident_dateonly_extinguished,incident_dateonly_created,is_active,calfire_incident,notification_desired
1657,Holser Fire,False,2020-09-06 14:35:02,2020-08-17 17:08:40,Ventura County Fire Department,,Ventura,"Holser Canyon Rd and Piru Canyon Rd, south of Lake Piru",3000,100,,Ventura County Fire Department,-118.75896499999999,34.438759000000005,Wildfire,f5d17ece-121c-4426-8235-d898b6aa1fa6,https://www.fire.ca.gov/incidents/2020/8/17/holser-fire/,,,20200817,N,False,False
1658,Murphy Fire,True,2020-08-19 18:51:15,2020-08-17 20:06:44,CAL FIRE Amador – El Dorado Unit,,El Dorado,"Johntown Creek Road, Garden Valley",14,100,,,-120.87654599999999,38.840068,Wildfire,1b0a862b-8fd9-4aa9-8ac7-f6ca6b3cbd39,https://www.fire.ca.gov/incidents/2020/8/17/murphy-fire/,2020-08-19 18:50:00,2020-08-19,20200817,N,True,False
1659,CZU Lightning Complex (Including Warnella Fire) ,False,2020-09-20 19:12:49,2020-08-16 06:41:00,"Unified Command Agencies: Santa Cruz Co. Sheriff’s Office, San Mateo Co. Sheriff’s Office, Felton Fire Protection District, Santa Cruz County Fire Department, San Mateo County Fire Department, Boulder Creek Fire Department, Ben Lomond Fire Protection District",,"Santa Cruz, San Mateo",Various locations across San Mateo and Santa Cruz Counties,86509,99,,"CAL FIRE San Mateo-Santa Cruz Unit, Cooperating Agencies: CAL FIRE - Santa Cruz County Sheriff’s Office, San Mateo’s County Sheriff’s Office, Santa Cruz County Fire Department, San Mateo County Fire Department",-122.28015490000001,37.09736605,Wildfire,d19ac7c7-c899-4600-82c9-fe24dc29f3c9,https://www.fire.ca.gov/incidents/2020/8/16/czu-lightning-complex-including-warnella-fire/,,,20200816,Y,True,False
1660,SCU Lightning Complex,False,2020-09-19 08:41:33,2020-08-18 09:25:25,CAL FIRE Santa Clara Unit,,"Santa Clara, Alameda, Contra Costa, San Joaquin, Stanislaus","Multiple locations throughout Santa Clara County, Alameda County, Contra Costa County, San Joaquin County, Merced and Stanislaus County",396624,98,,"Cooperating Agencies: Alameda County FD / SO / Animal Services, Atwater City FD / City Manager, CA Dept of Water Resources, CA Dept of Corrections and Rehabilitation, Cal OES, CA Conservation Corps, CA Dept Parks & Recreation, CHP, San Jose City FD /PD, Contra Costa County FPD / SO / OES, DLA San Joaquin County FD, Dos Palos PD / City Manager, East Bay Regional Park, East Contra Costa FD, Fremont City FD / PD / Mayor, Gustine City PD / City Manager, Hollister/San Benito County FD, Livermore-Pleasanton FD / PD, Livingston City Manager, Los Banos FD / PD, Merced City FD, Merced County Fire / SO / Sheriff Animal Services / OES, Milpitas FD / PD, Morgan Hill PD, PG&E, Pleasanton PD, San Benito County SO, San Francisco Water Department, San Joaquin County SO, San Jose FD, San Jose Water Company, San Ramon Valley FD, Santa Clara County FD / SO / Animal Control / Parks, Santa Clara Valley Water District, SF Water Department, South San Joaquin County Fire Authority, Stanislaus County Consolidated FD / SO / OES, Tracy PD, Turlock Irrigation District, CAL FIRE Santa Clara Unit",-121.30435,37.439437,Wildfire,22c6ea3c-304c-4b3b-bfba-7c9dfc63d9da,https://www.fire.ca.gov/incidents/2020/8/18/scu-lightning-complex/,,,20200818,Y,True,False
1661,Red Salmon Complex,False,2020-08-18 09:49:34,2020-08-18 09:49:34,Shasta-Trinity National Forest ,,Humboldt,"near Salmon Mountain, Northeast of Willow Creek",0,0,,Shasta-Trinity National Forest ,-123.40700000000001,41.168,Wildfire,c1bf8f6d-2c85-4884-b866-1e9efa15917c,https://www.fire.ca.gov/incidents/2020/8/18/red-salmon-complex/,,,20200818,Y,False,False
1662,Blue Jay Fire,False,2020-08-18 10:16:17,2020-08-18 10:16:11,Yosemite National Forest ,,Mariposa,"Near Tioga Road, North of Yosemite Valley ",0,0,,Yosemite National Forest ,-119.647,37.812,Wildfire,0b95310d-211e-4416-bd38-1a0b0106cd4a,https://www.fire.ca.gov/incidents/2020/8/18/blue-jay-fire/,,,20200818,Y,False,False
1663,Bell Fire,False,2020-09-06 14:32:46,2020-08-18 10:21:52,Stanislaus National Forest,,Tuolumne,"Emigrant Wilderness, East of Pinecrest",0,0,,Stanislaus National Forest,-119.869,38.183,Wildfire,3fa74cb0-3c6d-49b1-bb20-3d7fba0c0249,https://www.fire.ca.gov/incidents/2020/8/18/bell-fire/,,,20200818,N,False,False
1664,Carmel Fire,True,2020-09-04 19:33:12,2020-08-18 14:24:01,CAL FIRE San Benito-Monterey Unit ,,Monterey,"Cachagua Rd and Carmel Valley Rd, South of Carmel",6905,100,,"CAL FIRE San Benito-Monterey Unit, Cooperating Agencies: California Office of Emergency Services, Monterey County Sheriff, California Highway Patrol, Monterey County Office of Emergency Services, California Department of Corrections and Rehabilitation, Red Cross, Monterey County Sheriff",-121.68181000000001,36.4463,Wildfire,06f4e066-b0d2-4af9-91a3-518aef4d0197,https://www.fire.ca.gov/incidents/2020/8/18/carmel-fire/,,,20200818,N,True,False
1665,3-19 Fire,False,2020-08-21 21:04:24,2020-08-18 15:27:56,CAL FIRE Mendocino Unit,,Mendocino,Burris Lane in Potter Valley,62,100,,"CAL FIRE Mendocino Unit, Cooperating Agencies: California Department of Corrections, Covelo Fire Department, Leggett Fire Department, Laytonville Fire Department and Mendocino County Sheriffs Office.",-123.013667,39.275999999999996,Wildfire,c387f9ae-a783-4dab-b9b7-12866c8a6a34,https://www.fire.ca.gov/incidents/2020/8/18/3-19-fire/,2020-08-21 08:08:00,2020-08-21,20200818,N,True,False
1666,Salt Fire,True,2020-08-24 19:55:18,2020-08-18 16:33:32,CAL FIRE Tuolumne-Calaveras Unit,,Calaveras,Salt Springs Valley Reservoir,1789,100,,,-120.76325800000001,38.027921,Wildfire,ef9d3424-5838-466e-bb92-ac5dc23be5c5,https://www.fire.ca.gov/incidents/2020/8/18/salt-fire/,,,20200818,N,True,False
1667,Creek Fire,True,2020-09-06 14:09:34,2020-08-18 17:58:52,CAL FIRE Mendocino Unit,,Mendocino,"Covelo, Highway 162 and Short Creek Rd",820,100,,"Cooperating Agencies: California Department of Corrections, Covelo Fire Department, Leggett Fire Department, Laytonville Fire Department and Mendocino County Sheriffs Office., CAL FIRE Mendocino Unit",-123.2111007,39.8174372,Wildfire,1eadad68-344e-4728-8390-b0d31b96333d,https://www.fire.ca.gov/incidents/2020/8/18/creek-fire/,2020-08-21 21:00:00,2020-08-21,20200818,N,True,False
1668,"LNU Lightning Complex (includes Hennessey, Gamble, 15-10, Spanish, Markley, 13-4, 11-16, Walbridge)",False,2020-09-19 08:38:02,2020-08-17 06:40:00,CAL FIRE Sonoma-Lake-Napa Unit ,,"Napa, Sonoma, Lake, Yolo, Solano",See details below,363220,98,,"CAL FIRE Sonoma-Lake-Napa Unit, Cooperating Agencies: Napa County Fire, Napa County OES, California Highway Patrol, California Conservation Corp, Department of Corrections and Rehabilitation, Calistoga City, California National Guard, Bureau of Indian Affairs, Sonoma County Sheriff ",-122.35043,38.495,Wildfire,9645c55f-2b11-40ab-9ae7-df424d685a2d,https://www.fire.ca.gov/incidents/2020/8/17/lnu-lightning-complex-includes-hennessey-gamble-15-10-spanish-markley-13-4-11-16-walbridge/,,,20200817,Y,True,False
1669,North Complex Fire,False,2020-09-21 07:38:01,2020-08-18 21:21:53,Plumas National Forest / CAL FIRE Butte Unit,,"Plumas, Butte",Flemmings Sheep Camp,294301,64,,"Plumas National Forest, CAL FIRE Butte Unit, Cooperating Agencies: Butte, Plumas, and Yuba County Sheriff’s Offices, Sierra Pacific Industris, W.M. Beaty, PG&E, California Conservation Corps, Out of State Resources from California, Michigan, Utah, New Mexico, and Canada",-120.931,40.091,Wildfire,48d8822a-b37b-4902-ad3d-9d988e54f643,https://www.fire.ca.gov/incidents/2020/8/18/north-complex-fire/,,,20200818,Y,True,False
1670,Butte/Tehama/Glenn Lightning Complex (Tehama/Glenn Zone) ,False,2020-09-19 08:47:54,2020-08-19 09:12:42,CAL FIRE Tehama-Glenn Unit,,"Tehama, Glenn",Southwest of Red Bank Rd,19609,97,Acreage decreased due to Elkhorn and Hopkins Fires are no longer being accounted for in this Complex. UPDATE 09/10/2020,"Cooperating Agencies: Glenn County Sheriff's Office, Tehama County Sheriff's Office, CA Conservation Corps, CA State Parks, CA Dept. of Water Resources, Glenn County Public Health, Tehama County Public Health, CA Highway Patrol, Sierra Pacific Industries, PG&E, Ca Dept. of Corrections and Rehabilitation, BLM, CAL OES, Glenn County OES, Tehama County OES, Shasta Trinity National Forest ",-122.4393,40.09571,Wildfire,f6aba342-3b28-460b-a88a-96ccbdcb3c14,https://www.fire.ca.gov/incidents/2020/8/19/buttetehamaglenn-lightning-complex-tehamaglenn-zone/,,,20200819,Y,True,False
1671,Dolan Fire,False,2020-09-18 08:29:34,2020-08-19 09:23:03,"Unified Command: CAL FIRE, Los Padres National Forest, and Fort Hunter Liggett",,Monterey,"Dolan Rd and Hwy 1, Ventana Wilderness",0,0,,Los Padres National Forest,-121.602,36.123000000000005,Wildfire,a6c0c7b2-cdbe-4fc9-8902-1765ba9385a3,https://www.fire.ca.gov/incidents/2020/8/19/dolan-fire/,,,20200819,Y,False,False
1672,Flint Fire,True,2020-08-19 20:16:41,2020-08-19 16:44:58,CAL FIRE/ Tuolumne–Calaveras Unit,,Calaveras,Flint St and Rock Creek Rd,55,100,,,-120.85258,38.03106,Wildfire,7486c76a-019a-496f-9d5c-f4b962906fe4,https://www.fire.ca.gov/incidents/2020/8/19/flint-fire/,2020-08-19 20:16:00,2020-08-19,20200819,N,True,False
1673,Moc Fire,True,2020-08-30 19:14:52,2020-08-20 14:26:08,CAL FIRE Tuolumne-Calaveras Unit and Central California District,,Tuolumne,"Hwy 49 and Hwy 120, Moccasin",2857,100,,CAL FIRE Tuolumne-Calaveras Unit,-120.31256499999999,37.813779,Wildfire,c57a1d32-216b-443e-bb67-87be3232bf8b,https://www.fire.ca.gov/incidents/2020/8/20/moc-fire/,2020-08-30 19:14:00,2020-08-30,20200820,N,True,False
1674,Volcano Fire,True,2020-08-22 21:22:19,2020-08-20 16:18:49,CAL FIRE /San Diego County Fire Department,,San Diego,"De Luz Rd and Tenaja Truck Trail, west of Temecula City",45,100,,,-117.32823400000001,33.454896000000005,Wildfire,d09da426-ed85-4909-892b-2505c4813d93,https://www.fire.ca.gov/incidents/2020/8/20/volcano-fire/,2020-08-22 21:17:00,2020-08-22,20200820,N,True,False
1675,Coyote Fire,True,2020-09-08 11:47:36,2020-08-21 14:36:08,Unified command with CAL FIRE and San Jose City Fire Department,,Santa Clara,Monterey Rd and Coyote Creek Golf Dr,143,100,,,-121.68465,37.18725,Wildfire,a453303f-cb87-430a-9a3c-d9b2f0b7ceb2,https://www.fire.ca.gov/incidents/2020/8/21/coyote-fire/,2020-08-26 17:00:00,2020-08-26,20200821,N,True,False
1676,SQF Complex Fire (Includes Castle Fire and Shotgun Fire) ,False,2020-09-21 09:15:35,2020-08-21 17:47:20,"Unified Command: CAL FIRE Tulare, Sequoia National Forest, and National Park Services ",,Tulare,East of Giant Sequoia National Monument in Tulare County. ,137508,18,,"Sequoia National Forest, Cooperating Agencies: SCE, Tulare County Fire Department, Tulare County Sheriff’s Department, Inyo National Forest, Sequoia National Forest, Sequoia National Park, Kings Canyon National Park, California Highway Patrol, Tule River Tribe, California Highway Patrol, Tulare County Animal Services, Red Cross, California Department of Corrections and Rehabilitation, BLM, California Department of Fish and Wildlife, Tulare County OES., West Castle Zone Email Updates (sign up), East Castle Zone Information Line, Evacuation Info",-118.53421999999999,35.97161,Wildfire,ef92c8ca-2a96-4ab3-924e-649d91355896,https://www.fire.ca.gov/incidents/2020/8/21/sqf-complex-fire-includes-castle-fire-and-shotgun-fire/,,,20200821,Y,True,False
1677,Sheep Fire ,True,2020-09-13 07:53:32,2020-08-22 22:02:57,"Unified Command: Plumas National Forest, Lassen National Forest, Lassen-Modoc Unit",,Plumas,"Gold Run Road, Southwest of Susanville in Plumas County. ",29570,100,,Plumas National Forest,-120.757,40.274,Wildfire,6edfd658-def5-451c-86bd-83cb2280e34f,https://www.fire.ca.gov/incidents/2020/8/22/sheep-fire/,2020-09-09 09:00:00,2020-09-09,20200822,N,True,False
1678,Hull Fire,True,2020-09-16 13:31:13,2020-08-23 08:12:05,Mendocino National Forest ,,Mendocino,"Forest Route 1N02, North of Hull Mountain ",2200,100,,Mendocino National Forest ,-122.939167,39.536389,Wildfire,666944de-6a76-41a2-80ca-376deb746786,https://www.fire.ca.gov/incidents/2020/8/23/hull-fire/,,,20200823,Y,False,False
1679,W-5 Cold Springs,True,2020-09-16 11:19:10,2020-08-23 08:24:24,BLM Northern CA District,,Lassen,"Cold Spring Road, West of Cold Spring Mountain ",0,0,,BLM Northern CA District,-120.28138899999999,41.028611,Wildfire,354f212b-e177-45dd-920c-9f427afdb740,https://www.fire.ca.gov/incidents/2020/8/23/w-5-cold-springs/,2020-09-16 11:18:00,2020-09-16,20200823,N,False,False
1680,Woodward Fire,False,2020-08-30 09:34:11,2020-08-18 14:27:00,Point Reyes National Seashore National Park Service,,Marin,"Woodward Valley Trail, East of Olema",0,0,,"Point Reyes National Seashore National Park Service, Marin County Evacuation Map",-122.836701,38.018089,Wildfire,60c2ba16-9296-4fb9-aba2-1331c25129c6,https://www.fire.ca.gov/incidents/2020/8/18/woodward-fire/,,,20200818,Y,False,False
1681,Placer Fire,False,2020-09-06 14:32:08,2020-08-25 16:29:58,CAL FIRE San Luis Obispo,,San Luis Obispo,"west of La Panza Station 41, east of Santa Margarita in San Luis Obispo County. ",53,100,,,-120.12432959999998,35.433519700000005,Wildfire,354cbed0-3717-411f-b95b-c26137b4a2a4,https://www.fire.ca.gov/incidents/2020/8/25/placer-fire/,,,20200825,N,True,False
1682,R-8 Pinecone Fire ,False,2020-09-06 14:27:04,2020-08-26 08:03:48,BLM Northern CA District Bureau of Land Management,,Lassen,"Highway 395 and Termo Grasshopper Road, West of Termo",0,0,,BLM Northern CA District Bureau of Land Management,-120.536,40.773,Wildfire,a89673de-1c0d-43cc-9a96-bd83f632bf65,https://www.fire.ca.gov/incidents/2020/8/26/r-8-pinecone-fire/,,,20200826,N,False,False
1683,Perry Fire,True,2020-08-26 19:35:14,2020-08-26 13:37:15,Unified command: CAL FIRE Nevada-Yuba-Placer Unit and City of Auburn Fire Dept,,Placer,Perry Ranch Rd and Werner Rd,9,100,,,-121.10411,38.8825,Wildfire,3826c0d8-e78d-4608-889c-b7c4f6c37a25,https://www.fire.ca.gov/incidents/2020/8/26/perry-fire/,,,20200826,N,True,False
1684,Johnson Fire ,True,2020-08-30 19:27:40,2020-08-28 16:21:25,Los Angeles County Fire Dept,,Los Angeles,"Johnson Road and Limeridge Dr, East of Elizabeth Lake in Los Angeles County",290,100,,,-118.36411000000001,34.65979,Wildfire,1a62a4b4-ad1a-4e12-b8ed-a3a50e3d1722,https://www.fire.ca.gov/incidents/2020/8/28/johnson-fire/,2020-08-30 19:27:00,2020-08-30,20200828,N,False,False
1685,Hensley Fire ,True,2020-08-30 19:11:42,2020-08-30 11:11:55,CAL FIRE Madera-Mariposa-Merced Unit,,Madera,"Road 400 and Road 406, south of Hensley Lake in Madera County",688,100,,,-119.88673,37.080529999999996,Wildfire,5937fad1-a332-4d92-ba83-c8022173b5ba,https://www.fire.ca.gov/incidents/2020/8/30/hensley-fire/,2020-08-30 19:11:00,2020-08-30,20200830,N,True,False
1686,Hobo Fire ,True,2020-09-16 11:23:33,2020-09-01 09:37:58,Shasta Trinity National Forest ,,Trinity,"East Fork Rd and Barney Gulch Rd, north of Helena",0,0,,Shasta Trinity National Forest,-123.12461,40.821259999999995,Wildfire,8856e738-79bf-4a21-8926-f1abbbac3a6f,https://www.fire.ca.gov/incidents/2020/9/1/hobo-fire/,2020-09-10 11:23:00,2020-09-10,20200901,N,False,False
1687,Slink Fire,False,2020-09-03 16:39:04,2020-09-01 12:38:11,Humboldt-Toiyabe National Forest,,Mono,"Slinkard Valley, west of Coleville, California",0,0,,Humboldt-Toiyabe National Forest,-119.568,38.568000000000005,Wildfire,4336b2f9-35c5-430a-8b5a-4fbaf1798cec,https://www.fire.ca.gov/incidents/2020/9/1/slink-fire/,,,20200901,Y,False,False
1688,Catholic Fire,True,2020-09-02 07:19:00,2020-09-01 17:34:38,CAL FIRE Sonoma-Lake-Napa Unit,,Lake,"Highway 20 and Catholic Church Rd, east of Clearlake Oaks",13,100,,,-122.637037,39.012743,Wildfire,44276cce-9fe4-472d-aac6-4d08e9d01365,https://www.fire.ca.gov/incidents/2020/9/1/catholic-fire/,2020-09-02 07:18:00,2020-09-02,20200901,N,True,False
1689,Rattlesnake Fire,False,2020-09-03 16:47:59,2020-09-03 12:36:39,Sequoia & Kings Canyon National Park ,,Tulare,The Rattlesnake fire is burning in Sequoia Kings Canyon National Parks Wilderness in the Rattlesnake drainage on the upper slope.,0,0,,"Sequoia & Kings Canyon National Park, Incident Contact",-118.448,36.42,Wildfire,c8a259ff-6492-453e-86ee-c387034ae26e,https://www.fire.ca.gov/incidents/2020/9/3/rattlesnake-fire/,,,20200903,Y,False,False
1690,Moraine Fire,False,2020-09-08 12:04:48,2020-08-21 21:00:00,Sequoia & Kings Canyon National Parks ,,Tulare,"South of Palmer Peak , East of Avalanche Pass Trail on the north side of Moraine Creek",0,0,,"Sequoia & Kings Canyon National Parks, Incident Contact",-118.557,36.718,Wildfire,99842a99-8d74-4754-b86f-3392f76cd8a5,https://www.fire.ca.gov/incidents/2020/8/21/moraine-fire/,,,20200821,Y,False,False
1691,Creek Fire,False,2020-09-21 11:09:32,2020-09-04 18:21:00,"Unified Command: CAL FIRE FRESNO, Fresno County Sheriff and Sierra National Forest ",,"Fresno, Madera","Camp Sierra Road and Reddin Road, Northeast of Shaver Lake",278368,27,,"Fresno Sheriff , Sierra National Forest , Information Line & Media Line",-119.261175,37.19147,Wildfire,7e359448-0344-4407-a289-e4fb7823ac3c,https://www.fire.ca.gov/incidents/2020/9/4/creek-fire/,,,20200904,Y,True,False
1692,El Dorado Fire,False,2020-09-21 09:21:44,2020-09-05 12:51:00,"Unified Command: CAL FIRE San Bernardino Unit, and San Bernardino National Forest, San Bernardino County Fire Department ",,"San Bernardino, Riverside","Oak Glen Rd Road and Potato Canyon Road, West of Oak Glen",22576,59,,"CAL FIRE San Bernardino Unit , San Bernardino National Forest ",-116.97735,34.054871,Wildfire,5367d20e-b24c-40ef-acd1-93c05e4b73b9,https://www.fire.ca.gov/incidents/2020/9/5/el-dorado-fire/,,,20200905,Y,True,False
1693,Valley Fire,False,2020-09-18 09:20:57,2020-09-05 16:02:32,Cleveland National Forest ,,San Diego,"Japatul Road and  Carveacre Road, Southeast of Alpine",0,0,,"Cleveland National Forest , Cleveland National Forest, Cooperating Agencies: San Diego Sheriff’s Department, San Diego Office of Emergency Services, California Office of Emergency Services, California Highway Patrol, US Fish and Wildlife Services, Bureau of Indian Affairs, Bureau of Land Management, American Red Cross, Viejas Reservation",-116.692705,32.765615000000004,Wildfire,9277ab02-734d-4b01-ac35-c27ba62c2af3,https://www.fire.ca.gov/incidents/2020/9/5/valley-fire/,,,20200905,Y,False,False
1694,Bobcat Fire ,False,2020-09-18 09:01:06,2020-09-06 14:42:02,"Unified Command: USFS, Los Angeles County Fire Department and Monrovia Fire Department ",,Los Angeles,"Northeast of Cogswell Reservoir, San Gabriel Canyon in Los Angeles county. ",0,0,,"Angeles National Forest, Los Angeles County Fire Department",-117.96483799999999,34.244649,Wildfire,bc6288d5-1dad-4da5-9210-773115a5b172,https://www.fire.ca.gov/incidents/2020/9/6/bobcat-fire/,,,20200906,Y,False,False
1695,Oak Fire,True,2020-09-14 19:38:47,2020-09-07 13:26:45,CAL FIRE MEU Mendocino Unit,,Mendocino,"West of Highway 101--Big John Road & Skyview Road, Brooktrails Township, Willits",1100,100,,"CAL FIRE Mendocino Unit , Cooperating Agencies: California Department of Corrections and Rehabilitation, Mendocino County Sheriffs Depatment, Brooktrails Fire and Little Lake Fire. ",-123.3965,39.4935,Wildfire,6fd76607-08af-4c44-9e40-edde0bc9d6cf,https://www.fire.ca.gov/incidents/2020/9/7/oak-fire/,2020-09-14 19:38:00,2020-09-14,20200907,N,True,False
1696,Slater Fire (includes Devil Fire),False,2020-09-17 13:41:31,2020-09-08 06:43:00,Klamath National Forest,,Siskiyou,"99-97 Cutoff and Yellow Butte Road, North of Mt. Shasta",0,0,,Klamath National Forest,-123.375,41.766000000000005,Wildfire,56ea4d25-80c0-4ee3-b57b-badf518bdeb3,https://www.fire.ca.gov/incidents/2020/9/8/slater-fire-includes-devil-fire/,,,20200908,Y,False,False
1697,Fork Fire,False,2020-09-10 11:06:33,2020-09-08 13:03:25,,,El Dorado,"South Fork Road and Trail View, northeast of Pollock Pines in El Dorado County. ",0,0,,Eldorado National Forest,-120.432502,38.961766,Wildfire,1e437685-8470-4dd5-bf6c-54e75143d36a,https://www.fire.ca.gov/incidents/2020/9/8/fork-fire/,,,20200908,Y,False,False
1698,Willow Fire,True,2020-09-16 18:03:48,2020-09-09 06:04:43,CAL FIRE Nevada-Yuba-Placer Unit ,,Yuba,"Neptune Lane and Willow Glen Road, North of Smartville ",1311,100,,"Cooperating Agencies: CHP, LINDA FIRE, BEALE AFB, OLIVEHURST FIRE, FOOTHILL FIRE",-121.32361000000002,39.3637,Wildfire,7442faa1-3681-4b85-8ed7-229e34ee3011,https://www.fire.ca.gov/incidents/2020/9/9/willow-fire/,2020-09-14 17:35:00,2020-09-14,20200909,N,True,False
